trans_name,OG_name,sp_name,tissue,dnds,pnps,cons_gene_by_tiss
Tms_TRINITY_DN66057_c0_g1_i1,OG-2922_,Tms,WB,NA,NA,NO
Tdi_TRINITY_DN66361_c0_g1_i1,OG-2039_,Tdi,WB,NA,NA,NO
Tms_TRINITY_DN25443_c0_g1_i1,OG-1591_,Tms,WB,1.00E-04,NA,NO
Tms_TRINITY_DN30160_c3_g1_i1,OG-1731_,Tms,WB,0.495627,NA,NO
Tdi_TRINITY_DN29535_c0_g1_i1,OG-63_,Tdi,WB,0.192744,NA,NO
Tdi_TRINITY_DN14201_c0_g1_i1,OG-1625_,Tdi,WB,1.00E-04,NA,NO
Tms_TRINITY_DN30374_c0_g1_i1,OG-2058_,Tms,WB,0.226446,0.280306905,NO
Tte_TRINITY_DN65499_c0_g4_i1,OG-1756_,Tte,WB,NA,NA,NO
Tsi_TRINITY_DN30691_c1_g2_i1,OG-568_,Tsi,WB,1.00E-04,0.33808096,NO
Tsi_TRINITY_DN4241_c0_g2_i1,OG-1549_,Tsi,WB,1.00E-04,NA,NO
Tge_TRINITY_DN40737_c0_g1_i1,OG-373_,Tge,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN25670_c0_g2_i1,OG-137_,Tdi,WB,1.00E-04,0.324475524,NO
Tge_TRINITY_DN45320_c5_g1_i2,OG-665_,Tge,WB,0.0488634,0.331642359,NO
Tdi_TRINITY_DN22684_c0_g1_i2,OG-1248_,Tdi,WB,1.00E-04,0,NO
Tdi_TRINITY_DN52538_c0_g1_i1,OG-2784_,Tdi,WB,1.00E-04,NA,NO
Tms_TRINITY_DN8744_c0_g1_i1,OG-2552_,Tms,WB,NA,NA,NO
Tms_TRINITY_DN27542_c0_g2_i2,OG-1771_,Tms,WB,NA,NA,NO
Tdi_TRINITY_DN60653_c0_g1_i1,OG-1965_,Tdi,WB,NA,NA,NO
Tms_TRINITY_DN49034_c0_g1_i1,OG-2309_,Tms,WB,1.00E-04,NA,NO
Tte_TRINITY_DN28599_c6_g1_i1,OG-574_,Tte,WB,1.00E-04,NA,NO
Tge_TRINITY_DN72452_c0_g1_i1,OG-2527_,Tge,WB,1.00E-04,NA,NO
Tge_TRINITY_DN46402_c0_g1_i1,OG-168_,Tge,WB,0.0801268,1.083997104,NO
Tsi_TRINITY_DN26743_c0_g1_i1,OG-696_,Tsi,WB,0.169954,0.378577269,NO
Tsi_TRINITY_DN22561_c0_g2_i1,OG-1735_,Tsi,WB,NA,NA,NO
Tte_TRINITY_DN72422_c0_g1_i1,OG-348_,Tte,WB,0.820604,NA,NO
Tms_TRINITY_DN16938_c0_g2_i1,OG-237_,Tms,WB,1.00E-04,NA,NO
Tte_TRINITY_DN13775_c0_g1_i2,OG-2469_,Tte,WB,0.0715388,NA,NO
Tge_TRINITY_DN36882_c0_g1_i1,OG-68_,Tge,WB,NA,0,NO
Tms_TRINITY_DN31226_c1_g1_i2,OG-1468_,Tms,WB,NA,0.16375,NO
Tge_TRINITY_DN43148_c0_g1_i1,OG-1465_,Tge,WB,NA,0,NO
Tsi_TRINITY_DN9907_c0_g1_i1,OG-637_,Tsi,WB,NA,NA,NO
Tte_TRINITY_DN3016_c0_g2_i1,OG-1201_,Tte,WB,1.00E-04,NA,NO
Tms_TRINITY_DN23837_c0_g1_i1,OG-669_,Tms,WB,0.138285,0,NO
Tms_TRINITY_DN28387_c0_g1_i1,OG-1189_,Tms,WB,0.0829547,0.225311943,NO
Tte_TRINITY_DN6824_c0_g1_i1,OG-273_,Tte,WB,1.00E-04,NA,NO
Tms_TRINITY_DN24519_c0_g2_i1,OG-2560_,Tms,WB,NA,NA,NO
Tsi_TRINITY_DN27952_c0_g2_i2,OG-824_,Tsi,WB,1.00E-04,NA,NO
Tge_TRINITY_DN46418_c0_g1_i1,OG-11_,Tge,WB,0.193612,0.339832034,NO
Tdi_TRINITY_DN1146_c0_g1_i1,OG-2928_,Tdi,WB,NA,NA,YES
Tsi_TRINITY_DN20470_c0_g1_i2,OG-1006_,Tsi,WB,NA,NA,NO
Tms_TRINITY_DN31805_c3_g1_i1,OG-2431_,Tms,WB,1.00E-04,0,NO
Tsi_TRINITY_DN28470_c0_g1_i1,OG-549_,Tsi,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN66355_c0_g1_i1,OG-781_,Tdi,WB,0.370345,NA,NO
Tsi_TRINITY_DN8518_c0_g1_i1,OG-1169_,Tsi,WB,1.00E-04,NA,NO
Tms_TRINITY_DN70761_c0_g1_i1,OG-501_,Tms,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN30541_c0_g1_i1,OG-220_,Tsi,WB,0.0998801,NA,NO
Tte_TRINITY_DN29541_c0_g1_i1,OG-1160_,Tte,WB,1.00E-04,1.081030818,NO
Tge_TRINITY_DN42119_c0_g1_i1,OG-618_,Tge,WB,0.0511832,0,NO
Tms_TRINITY_DN23528_c0_g1_i1,OG-2401_,Tms,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN4738_c0_g1_i1,OG-2742_,Tdi,WB,NA,NA,NO
Tdi_TRINITY_DN4596_c0_g1_i1,OG-854_,Tdi,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN28643_c0_g1_i1,OG-1369_,Tdi,WB,1.00E-04,NA,NO
Tms_TRINITY_DN31471_c0_g1_i4,OG-1050_,Tms,WB,0.141036,0.090141115,NO
Tte_TRINITY_DN2696_c0_g2_i1,OG-764_,Tte,WB,0.0785487,NA,NO
Tge_TRINITY_DN47539_c0_g14_i3,OG-327_,Tge,WB,1.00E-04,0.042019667,NO
Tge_TRINITY_DN23792_c0_g1_i1,OG-1719_,Tge,WB,NA,NA,NO
Tte_TRINITY_DN75655_c0_g1_i1,OG-2871_,Tte,WB,NA,NA,NO
Tms_TRINITY_DN24722_c0_g1_i1,OG-2802_,Tms,WB,NA,NA,NO
Tdi_TRINITY_DN19598_c0_g1_i3,OG-2068_,Tdi,WB,1.00E-04,0,NO
Tms_TRINITY_DN40015_c0_g1_i1,OG-2334_,Tms,WB,NA,NA,NO
Tte_TRINITY_DN22446_c0_g2_i1,OG-918_,Tte,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN19098_c0_g1_i1,OG-1908_,Tsi,WB,1.00E-04,NA,NO
Tms_TRINITY_DN29356_c0_g1_i1,OG-267_,Tms,WB,0.60541,0.699324324,NO
Tge_TRINITY_DN42378_c0_g1_i1,OG-2644_,Tge,WB,NA,NA,NO
Tms_TRINITY_DN2662_c0_g1_i1,OG-171_,Tms,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN27029_c0_g2_i1,OG-2517_,Tsi,WB,1.00E-04,0.348946136,NO
Tge_TRINITY_DN29766_c0_g1_i1,OG-2871_,Tge,WB,NA,NA,NO
Tms_TRINITY_DN30805_c0_g1_i1,OG-17_,Tms,WB,0.0989718,0.118712336,NO
Tge_TRINITY_DN42644_c0_g1_i1,OG-1532_,Tge,WB,0.116865,NA,NO
Tsi_TRINITY_DN33318_c0_g1_i1,OG-70_,Tsi,WB,0.145541,NA,NO
Tge_TRINITY_DN47915_c7_g8_i3,OG-1243_,Tge,WB,0.0922303,NA,NO
Tdi_TRINITY_DN13715_c0_g1_i1,OG-2295_,Tdi,WB,NA,NA,NO
Tge_TRINITY_DN27350_c0_g1_i1,OG-2805_,Tge,WB,0.408004,0,NO
Tte_TRINITY_DN63867_c0_g1_i1,OG-347_,Tte,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN32051_c3_g2_i1,OG-931_,Tsi,WB,0.421547,NA,NO
Tge_TRINITY_DN27925_c0_g1_i1,OG-2568_,Tge,WB,1.00E-04,0,NO
Tms_TRINITY_DN41888_c0_g1_i1,OG-1381_,Tms,WB,0.161673,NA,NO
Tge_TRINITY_DN40750_c1_g1_i1,OG-1395_,Tge,WB,1.00E-04,0.168263473,NO
Tge_TRINITY_DN50750_c0_g1_i1,OG-2891_,Tge,WB,NA,NA,NO
Tdi_TRINITY_DN20315_c0_g1_i6,OG-1130_,Tdi,WB,1.00E-04,NA,NO
Tte_TRINITY_DN30091_c0_g1_i1,OG-1211_,Tte,WB,0.324082,NA,NO
Tte_TRINITY_DN17499_c0_g3_i1,OG-1649_,Tte,WB,1.00E-04,NA,NO
Tte_TRINITY_DN22805_c0_g1_i1,OG-969_,Tte,WB,NA,NA,NO
Tte_TRINITY_DN706_c0_g2_i1,OG-775_,Tte,WB,0.353514,NA,NO
Tsi_TRINITY_DN3404_c0_g1_i1,OG-1195_,Tsi,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN25353_c0_g1_i2,OG-1418_,Tdi,WB,1.00E-04,NA,NO
Tte_TRINITY_DN64405_c1_g1_i1,OG-1339_,Tte,WB,0.400122,NA,NO
Tdi_TRINITY_DN22759_c0_g1_i1,OG-581_,Tdi,WB,1.00E-04,NA,NO
Tms_TRINITY_DN41798_c0_g1_i1,OG-1565_,Tms,WB,NA,0.335276968,NO
Tte_TRINITY_DN5817_c0_g2_i1,OG-2595_,Tte,WB,1.00E-04,NA,NO
Tte_TRINITY_DN31419_c0_g1_i1,OG-2269_,Tte,WB,0.704601,NA,NO
Tms_TRINITY_DN10161_c0_g1_i1,OG-1431_,Tms,WB,NA,NA,NO
Tte_TRINITY_DN39405_c0_g1_i1,OG-651_,Tte,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN14364_c0_g1_i4,OG-643_,Tdi,WB,NA,NA,NO
Tge_TRINITY_DN47647_c2_g1_i1,OG-1100_,Tge,WB,0.305028,NA,NO
Tms_TRINITY_DN31336_c2_g2_i1,OG-1988_,Tms,WB,1.00E-04,NA,NO
Tge_TRINITY_DN30201_c0_g2_i2,OG-1670_,Tge,WB,1.00E-04,0,NO
Tte_TRINITY_DN18864_c0_g1_i1,OG-1779_,Tte,WB,0.418991,NA,NO
Tdi_TRINITY_DN12433_c0_g2_i1,OG-2453_,Tdi,WB,NA,1.58121632,NO
Tsi_TRINITY_DN20975_c0_g1_i1,OG-2171_,Tsi,WB,NA,NA,NO
Tte_TRINITY_DN29596_c0_g2_i2,OG-708_,Tte,WB,NA,0.794104594,YES
Tte_TRINITY_DN58637_c0_g1_i1,OG-2433_,Tte,WB,1.00E-04,NA,NO
Tte_TRINITY_DN38771_c0_g1_i1,OG-100_,Tte,WB,NA,NA,NO
Tte_TRINITY_DN20055_c0_g2_i1,OG-2732_,Tte,WB,NA,NA,NO
Tte_TRINITY_DN40067_c0_g1_i1,OG-1464_,Tte,WB,1.00E-04,NA,NO
Tte_TRINITY_DN30376_c0_g1_i1,OG-292_,Tte,WB,1.00E-04,NA,NO
Tge_TRINITY_DN10076_c0_g1_i1,OG-651_,Tge,WB,1.00E-04,NA,NO
Tge_TRINITY_DN7391_c0_g1_i1,OG-1639_,Tge,WB,NA,NA,NO
Tms_TRINITY_DN30074_c0_g1_i2,OG-397_,Tms,WB,0.356242,0.690671031,NO
Tms_TRINITY_DN30784_c2_g5_i1,OG-1506_,Tms,WB,0.0789192,NA,NO
Tge_TRINITY_DN33194_c0_g1_i1,OG-1201_,Tge,WB,0.0424362,0,NO
Tms_TRINITY_DN47922_c0_g1_i1,OG-1291_,Tms,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN23749_c0_g1_i1,OG-2901_,Tsi,WB,1.00E-04,0.112244898,NO
Tge_TRINITY_DN42552_c0_g1_i1,OG-1281_,Tge,WB,0.05625,NA,NO
Tms_TRINITY_DN30386_c0_g1_i2,OG-1141_,Tms,WB,NA,0,NO
Tms_TRINITY_DN22670_c0_g1_i1,OG-1479_,Tms,WB,0.219314,NA,NO
Tsi_TRINITY_DN23622_c0_g1_i1,OG-435_,Tsi,WB,1.00E-04,0,NO
Tge_TRINITY_DN46352_c1_g2_i1,OG-1230_,Tge,WB,1.00E-04,0.240216537,NO
Tte_TRINITY_DN55583_c0_g1_i1,OG-2584_,Tte,WB,NA,NA,NO
Tge_TRINITY_DN678_c0_g1_i1,OG-2853_,Tge,WB,0.367099,NA,NO
Tsi_TRINITY_DN6703_c0_g1_i1,OG-1806_,Tsi,WB,1.00E-04,NA,NO
Tge_TRINITY_DN21567_c0_g1_i1,OG-2967_,Tge,WB,NA,0,NO
Tsi_TRINITY_DN30863_c0_g2_i1,OG-949_,Tsi,WB,1.00E-04,0.086475024,NO
Tdi_TRINITY_DN31503_c8_g8_i1,OG-2085_,Tdi,WB,0.391087,NA,NO
Tte_TRINITY_DN18445_c0_g1_i1,OG-554_,Tte,WB,NA,NA,NO
Tms_TRINITY_DN27964_c0_g1_i3,OG-1583_,Tms,WB,NA,NA,NO
Tsi_TRINITY_DN32491_c0_g1_i1,OG-2355_,Tsi,WB,NA,NA,NO
Tte_TRINITY_DN3550_c0_g1_i1,OG-1514_,Tte,WB,1.00E-04,NA,NO
Tge_TRINITY_DN30106_c0_g1_i1,OG-1644_,Tge,WB,1.00E-04,0,NO
Tte_TRINITY_DN29813_c7_g1_i5,OG-1394_,Tte,WB,0.609846,NA,NO
Tms_TRINITY_DN41871_c0_g1_i1,OG-1920_,Tms,WB,0.402181,NA,NO
Tte_TRINITY_DN25596_c0_g2_i2,OG-322_,Tte,WB,0.36402,NA,NO
Tms_TRINITY_DN21928_c0_g1_i1,OG-865_,Tms,WB,0.201074,NA,NO
Tte_TRINITY_DN13247_c0_g1_i1,OG-2956_,Tte,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN31615_c4_g8_i1,OG-350_,Tsi,WB,0.449964,NA,NO
Tms_TRINITY_DN30421_c1_g2_i1,OG-871_,Tms,WB,0.0913928,NA,NO
Tms_TRINITY_DN25643_c0_g1_i1,OG-1522_,Tms,WB,0.612093,NA,NO
Tge_TRINITY_DN42523_c1_g1_i2,OG-920_,Tge,WB,0.170185,0,NO
Tge_TRINITY_DN44106_c0_g1_i1,OG-2546_,Tge,WB,1.00E-04,0.349814586,NO
Tte_TRINITY_DN48822_c0_g1_i1,OG-2526_,Tte,WB,NA,NA,NO
Tte_TRINITY_DN74732_c0_g1_i1,OG-1595_,Tte,WB,1.00E-04,NA,NO
Tms_TRINITY_DN5333_c0_g2_i1,OG-2032_,Tms,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN16223_c0_g1_i1,OG-45_,Tdi,WB,1.00E-04,0,NO
Tsi_TRINITY_DN30080_c0_g2_i2,OG-1_,Tsi,WB,0.0483519,0,NO
Tte_TRINITY_DN76053_c0_g1_i1,OG-2173_,Tte,WB,NA,NA,NO
Tdi_TRINITY_DN25732_c0_g1_i1,OG-2271_,Tdi,WB,0.737371,0,NO
Tsi_TRINITY_DN18934_c0_g1_i2,OG-719_,Tsi,WB,1.00E-04,NA,NO
Tge_TRINITY_DN44297_c0_g1_i1,OG-1989_,Tge,WB,NA,NA,NO
Tte_TRINITY_DN29392_c8_g19_i1,OG-1014_,Tte,WB,NA,NA,YES
Tdi_TRINITY_DN53085_c0_g1_i1,OG-1127_,Tdi,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN31543_c7_g3_i1,OG-629_,Tsi,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN31463_c0_g1_i1,OG-1825_,Tsi,WB,0.244226,0.30834753,NO
Tge_TRINITY_DN27951_c0_g1_i1,OG-1787_,Tge,WB,NA,NA,NO
Tdi_TRINITY_DN45192_c0_g1_i1,OG-179_,Tdi,WB,0.140137,NA,NO
Tsi_TRINITY_DN28431_c0_g2_i1,OG-660_,Tsi,WB,1.00E-04,NA,NO
Tte_TRINITY_DN16110_c0_g1_i1,OG-1079_,Tte,WB,NA,NA,NO
Tte_TRINITY_DN19740_c0_g1_i1,OG-1421_,Tte,WB,NA,NA,NO
Tms_TRINITY_DN28884_c0_g1_i1,OG-281_,Tms,WB,0.132929,0.159057219,NO
Tms_TRINITY_DN28928_c0_g1_i1,OG-2094_,Tms,WB,1.00E-04,0,NO
Tms_TRINITY_DN72035_c0_g1_i1,OG-2034_,Tms,WB,NA,NA,NO
Tte_TRINITY_DN12794_c0_g1_i1,OG-971_,Tte,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN27208_c0_g1_i1,OG-2185_,Tsi,WB,0.41902,NA,NO
Tsi_TRINITY_DN22443_c0_g1_i1,OG-1311_,Tsi,WB,NA,NA,NO
Tte_TRINITY_DN40249_c0_g1_i1,OG-2593_,Tte,WB,NA,NA,NO
Tge_TRINITY_DN44068_c1_g1_i1,OG-2675_,Tge,WB,NA,NA,YES
Tms_TRINITY_DN2833_c0_g2_i1,OG-2610_,Tms,WB,1.00E-04,NA,NO
Tte_TRINITY_DN28261_c0_g1_i4,OG-1825_,Tte,WB,NA,NA,NO
Tsi_TRINITY_DN31232_c2_g1_i1,OG-2687_,Tsi,WB,1.00E-04,NA,NO
Tte_TRINITY_DN28007_c0_g2_i2,OG-1237_,Tte,WB,1.00E-04,NA,NO
Tte_TRINITY_DN65525_c0_g1_i1,OG-847_,Tte,WB,NA,NA,NO
Tms_TRINITY_DN6485_c0_g1_i2,OG-786_,Tms,WB,0.0885841,NA,NO
Tte_TRINITY_DN16576_c0_g1_i1,OG-1224_,Tte,WB,0.39513,NA,NO
Tsi_TRINITY_DN39191_c0_g1_i1,OG-1624_,Tsi,WB,0.534971,NA,NO
Tsi_TRINITY_DN31140_c0_g1_i2,OG-1069_,Tsi,WB,NA,0,NO
Tge_TRINITY_DN41381_c0_g1_i1,OG-2073_,Tge,WB,NA,NA,NO
Tdi_TRINITY_DN53030_c0_g2_i1,OG-1789_,Tdi,WB,NA,NA,NO
Tge_TRINITY_DN45614_c1_g1_i1,OG-2379_,Tge,WB,1.00E-04,0,NO
Tdi_TRINITY_DN1490_c0_g1_i1,OG-1004_,Tdi,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN23222_c0_g1_i2,OG-1439_,Tdi,WB,0.474056,NA,NO
Tte_TRINITY_DN28628_c5_g1_i1,OG-2814_,Tte,WB,1.00E-04,NA,NO
Tms_TRINITY_DN14969_c0_g1_i1,OG-2325_,Tms,WB,NA,NA,NO
Tsi_TRINITY_DN63771_c0_g1_i1,OG-1095_,Tsi,WB,0.03009,NA,NO
Tdi_TRINITY_DN32522_c0_g1_i1,OG-2887_,Tdi,WB,NA,NA,NO
Tsi_TRINITY_DN13072_c0_g1_i1,OG-1477_,Tsi,WB,NA,NA,NO
Tsi_TRINITY_DN29598_c0_g4_i1,OG-853_,Tsi,WB,1.00E-04,NA,NO
Tms_TRINITY_DN3174_c0_g1_i1,OG-1894_,Tms,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN16618_c0_g1_i1,OG-2260_,Tsi,WB,0.282855,0,NO
Tms_TRINITY_DN25419_c0_g1_i1,OG-1925_,Tms,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN23102_c0_g1_i1,OG-1904_,Tsi,WB,1.00E-04,0,NO
Tms_TRINITY_DN7357_c0_g1_i1,OG-1461_,Tms,WB,NA,NA,NO
Tge_TRINITY_DN31179_c0_g1_i3,OG-2061_,Tge,WB,1.00E-04,0,NO
Tsi_TRINITY_DN31395_c15_g5_i1,OG-1896_,Tsi,WB,1.00E-04,NA,NO
Tge_TRINITY_DN43575_c2_g1_i1,OG-763_,Tge,WB,0.155088,0.324707846,YES
Tms_TRINITY_DN24302_c0_g1_i2,OG-198_,Tms,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN3906_c0_g1_i1,OG-1292_,Tsi,WB,1.00E-04,0,NO
Tdi_TRINITY_DN40631_c0_g1_i1,OG-2979_,Tdi,WB,NA,NA,NO
Tge_TRINITY_DN41718_c0_g1_i1,OG-1145_,Tge,WB,NA,NA,YES
Tms_TRINITY_DN11881_c0_g1_i1,OG-1452_,Tms,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN33835_c0_g1_i1,OG-435_,Tdi,WB,0.12676,NA,NO
Tsi_TRINITY_DN17587_c0_g2_i1,OG-2830_,Tsi,WB,1.00E-04,NA,NO
Tms_TRINITY_DN29780_c0_g1_i1,OG-2013_,Tms,WB,0.143783,0.309823678,NO
Tms_TRINITY_DN29366_c0_g1_i1,OG-1346_,Tms,WB,0.234159,0.242424242,NO
Tms_TRINITY_DN17799_c0_g3_i1,OG-1763_,Tms,WB,0.325192,NA,NO
Tdi_TRINITY_DN20757_c0_g1_i1,OG-2837_,Tdi,WB,0.0392627,NA,NO
Tte_TRINITY_DN22153_c0_g1_i2,OG-210_,Tte,WB,NA,NA,YES
Tte_TRINITY_DN13045_c0_g1_i1,OG-469_,Tte,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN66823_c0_g1_i1,OG-2823_,Tsi,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN14067_c0_g1_i1,OG-2945_,Tsi,WB,NA,NA,NO
Tdi_TRINITY_DN27702_c0_g1_i1,OG-2502_,Tdi,WB,NA,0.114779874,NO
Tdi_TRINITY_DN31601_c4_g1_i1,OG-1842_,Tdi,WB,0.795114,NA,NO
Tdi_TRINITY_DN12953_c0_g2_i1,OG-360_,Tdi,WB,0.0410321,NA,NO
Tte_TRINITY_DN10089_c0_g1_i1,OG-1808_,Tte,WB,NA,NA,NO
Tms_TRINITY_DN25594_c0_g1_i2,OG-2294_,Tms,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN28153_c0_g1_i2,OG-1608_,Tsi,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN29890_c0_g1_i1,OG-223_,Tdi,WB,1.00E-04,0,NO
Tms_TRINITY_DN26274_c0_g1_i1,OG-411_,Tms,WB,1.00E-04,NA,NO
Tge_TRINITY_DN32800_c0_g1_i1,OG-1017_,Tge,WB,1.00E-04,1.020527859,NO
Tdi_TRINITY_DN66208_c0_g1_i1,OG-2330_,Tdi,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN32120_c0_g1_i6,OG-2083_,Tdi,WB,0.109816,0.213682678,NO
Tdi_TRINITY_DN11939_c0_g1_i1,OG-2157_,Tdi,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN61863_c0_g1_i1,OG-594_,Tdi,WB,0.0293091,NA,NO
Tte_TRINITY_DN63704_c0_g1_i1,OG-2169_,Tte,WB,NA,NA,NO
Tdi_TRINITY_DN66456_c0_g1_i1,OG-1529_,Tdi,WB,0.133627,NA,NO
Tms_TRINITY_DN20486_c0_g1_i1,OG-2189_,Tms,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN52647_c0_g1_i1,OG-23_,Tsi,WB,0.103206,NA,NO
Tge_TRINITY_DN46552_c5_g1_i1,OG-517_,Tge,WB,1.00E-04,0,NO
Tdi_TRINITY_DN46534_c0_g1_i1,OG-673_,Tdi,WB,NA,NA,NO
Tte_TRINITY_DN40681_c0_g1_i1,OG-1575_,Tte,WB,NA,NA,NO
Tge_TRINITY_DN42969_c0_g2_i6,OG-1098_,Tge,WB,NA,0,NO
Tms_TRINITY_DN27766_c0_g1_i1,OG-527_,Tms,WB,1.00E-04,NA,NO
Tte_TRINITY_DN18757_c0_g1_i2,OG-2113_,Tte,WB,NA,NA,NO
Tte_TRINITY_DN65821_c0_g1_i1,OG-1728_,Tte,WB,NA,NA,NO
Tge_TRINITY_DN18799_c0_g1_i1,OG-1002_,Tge,WB,NA,0,NO
Tte_TRINITY_DN76298_c0_g1_i1,OG-1452_,Tte,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN12668_c0_g1_i1,OG-2817_,Tdi,WB,NA,NA,NO
Tge_TRINITY_DN41991_c0_g1_i1,OG-2390_,Tge,WB,1.00E-04,0,NO
Tdi_TRINITY_DN17676_c0_g2_i1,OG-1914_,Tdi,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN31794_c0_g1_i1,OG-1476_,Tsi,WB,1.00E-04,NA,NO
Tge_TRINITY_DN40271_c0_g1_i1,OG-2504_,Tge,WB,0.672522,0,NO
Tdi_TRINITY_DN22707_c0_g3_i1,OG-1284_,Tdi,WB,0.174415,NA,NO
Tsi_TRINITY_DN9410_c0_g1_i1,OG-946_,Tsi,WB,0.0361659,NA,NO
Tge_TRINITY_DN56310_c0_g1_i1,OG-2217_,Tge,WB,1.00E-04,NA,NO
Tge_TRINITY_DN13388_c0_g1_i1,OG-1334_,Tge,WB,1.00E-04,0,NO
Tms_TRINITY_DN22605_c0_g1_i1,OG-1582_,Tms,WB,1.00E-04,NA,NO
Tge_TRINITY_DN36446_c0_g1_i2,OG-1516_,Tge,WB,1.00E-04,0,NO
Tdi_TRINITY_DN7524_c0_g1_i1,OG-1801_,Tdi,WB,0.259061,NA,NO
Tdi_TRINITY_DN29959_c0_g1_i1,OG-379_,Tdi,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN11049_c0_g1_i1,OG-2686_,Tdi,WB,0.390693,NA,NO
Tge_TRINITY_DN47046_c0_g2_i3,OG-12_,Tge,WB,0.218522,0.069414747,NO
Tms_TRINITY_DN28670_c0_g1_i1,OG-1027_,Tms,WB,0.14941,NA,NO
Tms_TRINITY_DN2653_c0_g1_i1,OG-2396_,Tms,WB,0.657071,NA,NO
Tsi_TRINITY_DN21742_c0_g1_i1,OG-1251_,Tsi,WB,1.00E-04,NA,NO
Tsi_TRINITY_DN46325_c0_g1_i1,OG-1745_,Tsi,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN29899_c0_g1_i1,OG-1363_,Tdi,WB,0.187253,0.322727273,NO
Tge_TRINITY_DN40761_c0_g1_i1,OG-2188_,Tge,WB,0.080097,0.324468085,YES
Tms_TRINITY_DN16063_c0_g1_i1,OG-1990_,Tms,WB,0.609255,NA,NO
Tte_TRINITY_DN23788_c0_g1_i2,OG-1407_,Tte,WB,NA,NA,NO
Tsi_TRINITY_DN31863_c12_g3_i1,OG-433_,Tsi,WB,NA,NA,NO
Tsi_TRINITY_DN24548_c0_g1_i1,OG-2756_,Tsi,WB,0.187583,NA,NO
Tdi_TRINITY_DN29222_c0_g2_i1,OG-1585_,Tdi,WB,1.00E-04,NA,NO
Tte_TRINITY_DN20023_c0_g1_i1,OG-1874_,Tte,WB,NA,NA,NO
Tsi_TRINITY_DN20741_c0_g1_i1,OG-1786_,Tsi,WB,1.00E-04,NA,NO
Tge_TRINITY_DN42368_c0_g1_i1,OG-187_,Tge,WB,1.00E-04,0,NO
Tte_TRINITY_DN49766_c0_g1_i1,OG-2454_,Tte,WB,1.00E-04,NA,NO
Tdi_TRINITY_DN32330_c11_g5_i1,OG-2427_,Tdi,WB,NA,NA,NO
Tms_TRINITY_DN22067_c0_g1_i1,OG-2448_,Tms,WB,0.889781,NA,NO
Tte_TRINITY_DN28980_c0_g2_i1,OG-51_,Tte,WB,0.147266,NA,NO
Tdi_TRINITY_DN22445_c0_g1_i1,OG-1069_,Tdi,WB,NA,NA,NO
Tte_TRINITY_DN29896_c1_g1_i1,OG-2495_,Tte,WB,0.34576,NA,NO
Tge_TRINITY_DN45159_c0_g1_i1,OG-1223_,Tge,WB,1.00E-04,0,NO
Tsi_TRINITY_DN23632_c0_g1_i1,OG-1971_,Tsi,WB,NA,NA,NO
Tsi_TRINITY_DN12490_c0_g1_i2,OG-1615_,Tsi,WB,1.00E-04,NA,NO
Tte_TRINITY_DN55871_c0_g1_i1,OG-2216_,Tte,WB,0.399677,NA,NO
Tte_TRINITY_DN39531_c0_g1_i1,OG-2728_,Tte,WB,NA,NA,NO
Tge_TRINITY_DN43163_c0_g1_i1,OG-1007_,Tge,WB,1.00E-04,0,NO
Tms_TRINITY_DN27603_c0_g1_i1,OG-759_,Tms,WB,0.453828,NA,NO
Tte_TRINITY_DN72457_c0_g1_i1,OG-2827_,Tte,WB,NA,NA,NO
Tge_TRINITY_DN40697_c0_g1_i1,OG-1034_,Tge,WB,1.00E-04,0,NO
Tsi_TRINITY_DN6252_c0_g2_i1,OG-858_,Tsi,WB,1.00E-04,NA,NO
